"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FERMT3",-0.170979045039702,6.06440432536961,-1.33954029656444,0.18607809919583,0.657397608162095,-5.51190321280414
"PDCL",0.146256222999895,4.21016153212508,1.33910493847517,0.186218852295491,0.657735115745002,-5.22823079244077
"MKLN1-AS",-0.411731235448456,0.426698078853915,-1.33870589768765,0.186347934916571,0.658031248691799,-4.71850815603315
"AC127521.1",-0.450002101767348,1.25218496509843,-1.33799106827871,0.18657933953821,0.658460771125873,-4.7873433419216
"LRRC7",0.405864415363574,1.24298056597483,1.33792927528928,0.186599353416079,0.658460771125873,-4.78185832342917
"NUDT8",0.30753834003036,2.27695143718415,1.33791065928924,0.186605383195658,0.658460771125873,-4.91230825374364
"DERL1",0.156468740818509,5.63345831533928,1.33757759029457,0.186713290284329,0.658606844365391,-5.4566372005313
"HIST1H3F",0.510426092632455,-0.0434043924123114,1.33750337434216,0.186737341090607,0.658606844365391,-4.69211567924994
"RCC2",0.186221474728897,4.22647407579971,1.33713823231544,0.186855705182421,0.658673720822144,-5.2346945787749
"MICAL3",-0.452512208845135,2.25639878431695,-1.33708689229051,0.186872352084571,0.658673720822144,-4.91033345375975
"MTX2",-0.2416023616245,3.00749696802363,-1.33702581257047,0.186892158530972,0.658673720822144,-5.02738344685101
"IARS2",-0.207777672507255,4.86446681579267,-1.33684722622262,0.186950078239548,0.658718238370693,-5.33999288942208
"SMC4",0.171921495796595,4.73805387275381,1.33651930418944,0.187056466483958,0.658884387660047,-5.3193151089015
"AC064836.4",-0.287934434347995,3.78995393029024,-1.33642265186511,0.187087832315984,0.658884387660047,-5.15964518687312
"MED31",-0.285067727643568,3.7668789716314,-1.33625234450648,0.187143110566398,0.658919521468957,-5.15750933218487
"ZBED5-AS1",-0.324628004460157,2.02011767404316,-1.33600598924383,0.18722309434089,0.659041603869372,-4.87436128093483
"ZNF85",-0.366238724219426,1.80020806278198,-1.33467013646001,0.18765725559621,0.660410061129174,-4.86718307496963
"SH2D1A",-0.149066312943365,6.34185494788991,-1.33385748785756,0.187921745527451,0.660431766511682,-5.55466706404147
"TTC12",-0.409772871426018,2.11138158923808,-1.33378879391053,0.187944116069596,0.660431766511682,-4.89618622180014
"ADORA2A-AS1",-0.543120751172179,0.425738597543453,-1.33377273304821,0.187949346664641,0.660431766511682,-4.7217545271505
"AC079848.1",0.430717844336395,-0.304929412185689,1.33376859835357,0.187950693242428,0.660431766511682,-4.68539084578616
"EVC2",0.502473982665776,0.0780823450379097,1.33367131522623,0.187982378298936,0.660431766511682,-4.70301201346709
"HIF1AN",-0.205151798052695,3.63929896922781,-1.33346804092192,0.188048597701296,0.660431766511682,-5.14083265178471
"PFDN6",-0.2488696078071,4.67322306858838,-1.33341583338738,0.18806560788059,0.660431766511682,-5.3172007470421
"SPAST",-0.234588296999767,4.11917532747179,-1.33338008277168,0.188077256765136,0.660431766511682,-5.22209714077681
"PIAS2",0.209253676066686,4.17808204821749,1.33334431666141,0.188088911246211,0.660431766511682,-5.23312183679049
"TRIM44",-0.150569928674353,5.85337772995014,-1.33325663683428,0.188117484266614,0.660431766511682,-5.49166710922427
"PLPP2",0.431061271331531,-0.0414750992853453,1.33307427847448,0.188176921586581,0.660481014593826,-4.6964869692861
"ECPAS",-0.185886755181685,4.01800531686599,-1.3327115019516,0.188295206208964,0.660662702545676,-5.2068751961597
"ERI1",0.214916080431583,3.09017560868592,1.33263692262279,0.188319530062178,0.660662702545676,-5.04238904390309
"C11orf80",-0.325658678621407,1.77675891671715,-1.33240706026898,0.188394514063068,0.660719372386406,-4.85781603743877
"PRDX5",-0.161995911957431,6.69539043722988,-1.33230892063135,0.188426535349523,0.660719372386406,-5.59651282040835
"ADAP2",0.458023578330596,-0.194071588323212,1.33181816178424,0.188586723515929,0.66112169041677,-4.6939552502958
"SLTM",0.0958518531744786,7.17882985381261,1.33158800150174,0.188661885501222,0.661225813160307,-5.64978671637332
"PHF6",-0.201586274835677,4.70695163790482,-1.33141142123672,0.188719565598538,0.661268629638819,-5.32340256757891
"CAAP1",0.174674630207388,4.24497352668539,1.33108272212749,0.188826971063071,0.661352492792392,-5.24406164892484
"VASH2",-0.452705129343868,-0.266115338355991,-1.33104529223239,0.188839204565364,0.661352492792392,-4.68839100453749
"MRPS21",-0.107652642418972,6.638856303347,-1.33092076976494,0.188879907532458,0.661352492792392,-5.59254769112446
"MSTO1",-0.247290479058528,2.60653067253623,-1.33064247816394,0.188970897442009,0.661421765786378,-4.96737704235563
"MHENCR",0.180077346024156,5.68987225229878,1.33051625746953,0.189012177371608,0.661421765786378,-5.47361337640294
"TERF1",0.127299182027349,5.69017537485292,1.33037033665674,0.189059908659161,0.661421765786378,-5.4747943748637
"PLOD3",0.262659685191273,3.2897370723823,1.33025291024898,0.189098325946788,0.661421765786378,-5.08236296486947
"AC021683.5",-0.469839756330957,-0.049984088257652,-1.33016508586177,0.189127062489209,0.661421765786378,-4.70438234413489
"DCP2",0.136184833316569,6.11909500921487,1.32967864401273,0.189286288444047,0.661504481349673,-5.53063224116122
"CBR3-AS1",-0.427805570092283,0.599682372292375,-1.32957231708981,0.189321105733006,0.661504481349673,-4.73643206510115
"ECD",0.198753929643478,4.79899573026714,1.32951027661763,0.189341423441881,0.661504481349673,-5.33843583178148
"PRKRIP1",0.184124439167008,5.2044392532675,1.3294657237491,0.189356015133898,0.661504481349673,-5.40302012155957
"ARPC5",-0.235387716427656,7.52036371865407,-1.32939825578685,0.189378113464423,0.661504481349673,-5.68578486921585
"MFHAS1",-0.31428017893429,2.96404345971398,-1.32897000743466,0.189518426710926,0.661508461009511,-5.03844501827533
"SUPT16H",-0.174974904728503,6.07355391796056,-1.3288831112013,0.189546907402066,0.661508461009511,-5.5278622442051
"PAF1",-0.175173745701662,4.2767789082376,-1.32876369891194,0.189586050689948,0.661508461009511,-5.25264233557426
"GPANK1",-0.239750241631855,3.73732408366963,-1.32875835055589,0.189587804021655,0.661508461009511,-5.1662456507144
"HIST1H4F",0.518975870401877,0.536288542031345,1.32870085480306,0.189606653416889,0.661508461009511,-4.73268530771419
"ZNF286A",0.190171271223848,3.5228912020047,1.32850659764104,0.189670349147217,0.66157199720534,-5.12178935796721
"CYHR1",-0.180042508196041,4.53839665276542,-1.32815991954084,0.189784063051039,0.661742531398926,-5.29878574248052
"TRPT1",-0.231903482950211,3.6210145785176,-1.32808015741445,0.189810233138283,0.661742531398926,-5.14209512738733
"ZNF80",-0.514882142310608,1.7765120993152,-1.32789677778881,0.18987041066891,0.661793703134269,-4.86031920780104
"RPL8",-0.111770689005307,11.3877861843165,-1.32706797922258,0.190142568016539,0.662499675375977,-6.00495679221408
"PPIE",-0.176043640025608,4.9459609281711,-1.32692539562792,0.190189418784004,0.662499675375977,-5.36761667473985
"ERCC5",0.140983461086917,5.93803255717262,1.32686398259945,0.19020960085047,0.662499675375977,-5.51106529460259
"DAPK3",-0.253265324003461,3.20919221336764,-1.32669595634198,0.190264827343443,0.662533376516731,-5.07697757853859
"NEB",0.474588965367846,0.369566864905957,1.32653449171209,0.190317908615851,0.662546245774752,-4.73002693067242
"AC006160.1",0.491899692864177,-0.0828126120329687,1.32640761792766,0.190359626063437,0.662546245774752,-4.70341810914553
"COMMD2",0.166813556617516,6.07070235314341,1.3261813022749,0.190434058245414,0.662646740952044,-5.52980469740743
"ECHS1",-0.217559046356457,5.07613721446724,-1.32546466806635,0.190669894996213,0.663160583695059,-5.38841374440531
"MINDY2",0.16998477059405,4.65568071169608,1.32527953821939,0.190730855196584,0.663160583695059,-5.32204344506041
"RSBN1L",-0.196272462058082,6.09817555264836,-1.32516059251869,0.19077002983518,0.663160583695059,-5.53463830719211
"AL158071.4",0.344106521473122,2.75934756200684,1.32500334881872,0.190821827226402,0.663160583695059,-5.0023471533574
"MXI1",0.180463645187816,5.94323211700584,1.32491798674138,0.190849950667179,0.663160583695059,-5.51398886683069
"CYC1",0.157732954474698,5.73981328094639,1.32490177938149,0.190855290707977,0.663160583695059,-5.48640720139836
"ACTR3",-0.213797493001845,7.08668723462461,-1.32445509066096,0.191002511322401,0.663480248020139,-5.64987712806934
"FAM83D",0.42134753595143,0.63235738031914,1.32425570869759,0.19106825178864,0.663480248020139,-4.74440785705119
"KLHL23",-0.40624029113044,0.0791557716635458,-1.32413952366377,0.191106568356689,0.663480248020139,-4.71400933955151
"ST20-AS1",-0.384256882778157,1.30417729956862,-1.32406923460861,0.191129751750043,0.663480248020139,-4.8108295656304
"NUDT13",-0.42545569612603,-0.144092694070897,-1.32372669639153,0.191242761365989,0.663540768693538,-4.70095448672342
"DISP1",-0.449214249185057,0.99489469214339,-1.32365053921934,0.191267893877313,0.663540768693538,-4.77441288728002
"AARS",-0.345928890565548,1.86068840398827,-1.3236015998819,0.19128404559175,0.663540768693538,-4.87550672462759
"ZNF765",-0.304967127388405,2.35366548941895,-1.32312516731266,0.191441339142008,0.663714617353396,-4.95070612785988
"PERP",0.388937403468652,3.61210506148024,1.32307516210481,0.191457853964404,0.663714617353396,-5.14367253549638
"MIOX",0.429303184636061,-0.311282010814261,1.3228333776071,0.191537721412817,0.663714617353396,-4.6969243422985
"TMEM126A",0.164831953921428,5.23361635643341,1.32280869958376,0.191545874596548,0.663714617353396,-5.41594894034808
"RELL1",0.320382853529416,4.34284868621463,1.32275892111575,0.191562321323448,0.663714617353396,-5.27153254981446
"ZKSCAN4",-0.407901746853407,0.773089976666262,-1.32211182188612,0.191776219096573,0.664196139577403,-4.76925950800201
"SNRPA",0.173183292645571,5.93894257889243,1.32191705733912,0.191840633606749,0.664196139577403,-5.51761773142916
"GLRX",-0.197507559074347,6.03607211659301,-1.32179672247649,0.191880440152452,0.664196139577403,-5.5299928489943
"AC092944.1",-0.33620803181895,2.73867245221475,-1.32178608700775,0.191883958645875,0.664196139577403,-5.00035136424149
"ARFRP1",-0.316337976096032,4.20907793435145,-1.32164421257207,0.191930899115901,0.664200553804611,-5.25381747956875
"WDR47",-0.305697536210424,2.52443057287949,-1.32140104526451,0.192011373465694,0.664320986455405,-4.96287582448383
"PPCDC",-0.31516738973768,2.29504548527512,-1.32122470394403,0.192069748227532,0.664364919850048,-4.93945651422337
"TESMIN",-0.387285706048584,1.31168941938872,-1.32105288458082,0.192126638979321,0.664403700417078,-4.80807019485812
"AC020663.3",0.319734220374816,2.07141676234272,1.3204914566813,0.192312621034396,0.664624555791445,-4.90088231177595
"LDHA",0.158909576484024,7.64259252239045,1.32045897621154,0.192323384877583,0.664624555791445,-5.70803243204673
"KIR3DL2",0.496703114802576,1.99199018167311,1.32039171938188,0.192345674856809,0.664624555791445,-4.89369135939428
"TUFM",0.129531380521559,6.66139105199535,1.32030842834847,0.192373281531934,0.664624555791445,-5.60783143187673
"UGDH",-0.372490623002686,2.07286324174254,-1.31953458334556,0.192629914377433,0.665353147618088,-4.90263367252642
"ADAM15",0.240884627091355,2.66162220223647,1.31925724138899,0.192721953187553,0.665513012609914,-4.9902289431662
"ISG20",-0.160124172235034,7.54491815132395,-1.31890460356733,0.192839027698821,0.665676187212668,-5.70092908157759
"AC022382.1",-0.476808844185667,-0.398769258103553,-1.31883922430836,0.192860739285953,0.665676187212668,-4.69735743353612
"NCOA5",0.294075810949245,2.537920974526,1.31832347473319,0.19303207765838,0.666109506415453,-4.9744473715001
"C1orf122",0.13962267173835,5.81335406371282,1.31811663701712,0.193100823998426,0.666188682413923,-5.50483132895352
"ERAP1",-0.190036105186037,4.6201776158612,-1.31760827878622,0.193269864847282,0.666613750107594,-5.32589198884345
"DENND4C",0.150612503169911,4.75254222372721,1.31745851373903,0.193319686492213,0.666627510675495,-5.34813794312519
"PSMG2",0.172140340516178,6.07512551927318,1.31721979522482,0.193399119928212,0.666743351352418,-5.54197815758898
"COTL1",-0.192827109748382,7.50996483318913,-1.31677036216306,0.193548735384736,0.666892979403321,-5.69944492158186
"PAN3",0.137306187653619,5.50113432977345,1.31672743734449,0.19356302955084,0.666892979403321,-5.46223990891818
"SYNGAP1",-0.264090827285445,2.72427255981274,-1.31656895273322,0.193615812575635,0.666892979403321,-5.00229778505552
"AP005329.3",-0.439256315984629,1.02114012395314,-1.31641914203809,0.193665716759629,0.666892979403321,-4.79991055188364
"RRP36",0.183379170207909,5.01438022997384,1.31640096200434,0.193671773461645,0.666892979403321,-5.39019288971789
"DDX47",0.362800395123786,2.25738385415015,1.31586497071288,0.193850403934224,0.667350088810247,-4.93329045676956
"LEMD2",0.183319979892028,4.06124614113125,1.31551828353393,0.193966011022243,0.66754682664254,-5.23040331239825
"CERKL",0.427684248300347,0.800537939277523,1.31541835682167,0.193999342469441,0.66754682664254,-4.77188727312323
"ZNF284",-0.408891197713711,0.626044317434398,-1.31482088028075,0.194198726320256,0.667596661144606,-4.7564583623724
"PNPO",-0.303445833176071,1.98819689590366,-1.31480883372236,0.194202747966307,0.667596661144606,-4.90879693821879
"ALDH4A1",0.417804178598011,-0.0732788982986498,1.31470717888363,0.194236687114878,0.667596661144606,-4.71826591199015
"ARRDC3",0.137575173777486,5.7212734894833,1.3146728912343,0.194248135622974,0.667596661144606,-5.49786697994681
"DHX35",0.304637954216871,2.12839123857248,1.31454650995896,0.194290338219988,0.667596661144606,-4.91534812007766
"AC026401.3",0.324638146919099,1.84770477460003,1.31449355363845,0.194308024022067,0.667596661144606,-4.8806108255511
"RAB3GAP1",0.27504820288495,3.961825775892,1.31432163379598,0.194365448400288,0.667596661144606,-5.21579737263505
"MRFAP1",-0.167645118390691,6.50547393154245,-1.3141158809766,0.194434190446422,0.667596661144606,-5.59924035615123
"SH2D3A",-0.281242951595525,3.07982173487421,-1.31375574441017,0.194554556278895,0.667596661144606,-5.06714339948542
"GYPC",-0.132058230297911,7.80913064534809,-1.31363170799062,0.194596025084966,0.667596661144606,-5.732025444439
"PAXIP1-AS1",-0.223671897149959,4.04072763966876,-1.31342341872059,0.194665676950643,0.667596661144606,-5.23090266553542
"NUP58",0.18373151057151,4.38733245766863,1.31332137848302,0.194699806036811,0.667596661144606,-5.29105039901874
"VIL1",0.502886682234694,-0.277147766246224,1.31327529384242,0.194715221305204,0.667596661144606,-4.70903853174542
"NCOR1",-0.0985864982816667,7.183817824397,-1.31316222442189,0.194753046819409,0.667596661144606,-5.67363949820208
"AL928970.1",0.426445131777663,0.0198049827525834,1.31309474575619,0.194775623337689,0.667596661144606,-4.72189811080549
"MYL12B",-0.107468042623663,9.0045936256881,-1.31298874671498,0.194811091707687,0.667596661144606,-5.83345651607554
"ZNF268",-0.278765502623855,2.30383378842673,-1.31291778510493,0.194834838915019,0.667596661144606,-4.94969168650777
"SKI",0.277323035315317,4.14130953356388,1.31290235811321,0.194840001825978,0.667596661144606,-5.24848453101713
"TPR",-0.0983346891128215,7.64358694277753,-1.31274661143685,0.194892130938836,0.667618003887274,-5.71892902132805
"EEF1AKMT1",-0.445391282487022,1.6723789688206,-1.31260190818919,0.194940573193147,0.667626709935088,-4.8564684967773
"STAT6",-0.207196118126086,4.67681519012957,-1.3123609919643,0.195021244776913,0.667628707960283,-5.34270338135232
"MBNL1",0.110843109094695,8.33302331232743,1.31227695475273,0.195049390833589,0.667628707960283,-5.77963944233605
"CCSAP",0.242064183551584,3.32533191374316,1.31205649841418,0.195123241452942,0.667628707960283,-5.1062437725439
"ANKRD18B",-0.492061315502069,-0.423403892790845,-1.31202641832536,0.195133319609764,0.667628707960283,-4.70332838763971
"FASTKD3",0.290921534035601,2.70254754749939,1.31180697509562,0.195206854651042,0.667628707960283,-5.00311084282488
"SNAP29",0.147515182346979,4.70687673883788,1.31177801095157,0.195216562045726,0.667628707960283,-5.34527167538129
"MED27",0.158542633382112,4.67526057306431,1.31147248686387,0.195318981267645,0.667821951701433,-5.3418048087257
"MTURN",0.236060337018729,3.71973901986609,1.31118620386033,0.195414987165348,0.667993181743826,-5.17613048253853
"AC010332.3",-0.421681139891319,0.296458164958251,-1.31075095077144,0.195561018803402,0.668241037143212,-4.73771975029261
"LAMP3",-0.445321396684756,-0.190878237082138,-1.31069623917184,0.19557938089506,0.668241037143212,-4.71425946795126
"PGRMC1",0.182728446077823,3.95691596482143,1.31014300230689,0.195765129094276,0.668718600910342,-5.22050575548757
"DYRK1B",-0.220377321222,3.72299957745939,-1.30954257493869,0.195966871834222,0.669250563707152,-5.18272186207728
"NDUFA6-DT",-0.333824414012219,1.76512545526066,-1.30926321684734,0.196060789140709,0.669414126303194,-4.87139949456974
"OGFOD2",-0.347084146811181,1.93473909040068,-1.30905530863784,0.196130707744378,0.66944672704517,-4.90601451485721
"MAPK9",0.164012624333719,4.54302264510314,1.30889264920262,0.196185422484314,0.66944672704517,-5.32104313444661
"EAPP",0.159449048932331,6.72665123406821,1.30882430554958,0.196208415083778,0.66944672704517,-5.63129473229972
"STYK1",-0.438717963236833,0.694339528409761,-1.30828168927947,0.196391037496232,0.66972389186179,-4.76939615309724
"MAP7D3",-0.249516102879209,3.94262905625557,-1.30825945269269,0.196398524150774,0.66972389186179,-5.22482279984439
"ABAT",0.346450254168896,2.23740476316858,1.30805171251367,0.196468476878823,0.66972389186179,-4.93824068736079
"GRPEL2",0.311996167595681,2.55426604865884,1.30790968785878,0.19651631189897,0.66972389186179,-4.98141819978136
"APPL2",0.21075106470144,3.93703110604078,1.30775418600292,0.196568696206061,0.66972389186179,-5.21888004004955
"NUP98",0.228584085421444,4.97493880295628,1.30758780441076,0.196624757243437,0.66972389186179,-5.39407972368774
"DICER1",0.156114128336936,5.07631657424308,1.30750299042829,0.196653339315834,0.66972389186179,-5.41242417817269
"EIF3A",0.116688574636785,7.35359532298049,1.30748913431251,0.196658009085026,0.66972389186179,-5.69836000202885
"SIPA1L2",-0.472576873091336,0.460219474418734,-1.30724734909172,0.196739508652896,0.669844605186418,-4.75168946729174
"AL359962.2",0.438207750264409,0.990939067920786,1.30674931815323,0.196907462197048,0.670044687580235,-4.79381843925331
"PATL1",0.217172132676938,4.53601934454716,1.30666273501262,0.196936672088863,0.670044687580235,-5.32385665937142
"AC023908.3",-0.440601224382433,0.418718629791143,-1.30641137524548,0.197021489894287,0.670044687580235,-4.75258254707763
"NDRG1",0.190957626269481,4.20121905094433,1.30623198179553,0.197082040497906,0.670044687580235,-5.27077315140442
"AP005329.1",-0.444522501451009,0.267425318346588,-1.3060801486364,0.197133299632313,0.670044687580235,-4.74103439054169
"ZNF25",0.332137997242596,2.11103743534019,1.30595633242569,0.197175107625647,0.670044687580235,-4.9211876466612
"SLC51A",0.342211570389936,1.5028099439563,1.30591461776088,0.197189194573702,0.670044687580235,-4.84697582271633
"WSB2",0.177766471355016,4.50753222267647,1.30581001378223,0.197224522432704,0.670044687580235,-5.32091497254784
"YRDC",-0.184794656135469,5.09284075781052,-1.30569061506497,0.197264852735104,0.670044687580235,-5.41663219832975
"GNB1L",-0.321503414684515,2.20860601645755,-1.30566043661764,0.197275047344147,0.670044687580235,-4.93994896649143
"NEFH",-0.413481681799359,0.568989350584566,-1.30498095334592,0.197504689207392,0.670044687580235,-4.76054788194765
"CD46",0.0964133769542312,6.73286005556418,1.30494691660778,0.197516197737326,0.670044687580235,-5.63625906113473
"KAT2B",0.209867210375765,4.29021382400669,1.30487129087575,0.197541770178428,0.670044687580235,-5.28539374063774
"NUP210",-0.157044803767421,5.33790834786804,-1.30481378480085,0.19756121722088,0.670044687580235,-5.45322536282375
"AP001160.2",-0.469200963335688,-0.0734407173743206,-1.30480260942251,0.197564996607169,0.670044687580235,-4.72558786396518
"TATDN1",-0.154611053180107,4.69145878976215,-1.30458516858573,0.1976385434619,0.670044687580235,-5.35279318960116
"REX1BD",-0.109991363121659,7.03158825002475,-1.30445825868009,0.197681478793522,0.670044687580235,-5.66805985266146
"Z98752.4",-0.520514242744768,-0.634843077492197,-1.30445286172457,0.197683304811876,0.670044687580235,-4.70479816358597
"AC124068.2",-0.452964999540696,0.185886249376709,-1.3044334068284,0.197689887331573,0.670044687580235,-4.74549130967371
"UBE2D3",0.147038876416353,8.25021584984939,1.30431816525911,0.197728882435286,0.670044687580235,-5.78247029660087
"PPP1CC",0.134695442561653,6.56644679285497,1.30420942799541,0.19776568193757,0.670044687580235,-5.61846215757865
"TM4SF19-AS1",0.383670929377722,0.245469946585242,1.30402393298463,0.197828470139064,0.670101327008077,-4.74020832099215
"PRX",0.420542255291648,-0.0522387672801964,1.30380357187189,0.197903079655864,0.670154801110239,-4.7267412636033
"ZNF764",-0.308083984184223,2.52730005283435,-1.30370516179533,0.197936406020597,0.670154801110239,-4.99115865025601
"CD200R1",-0.427290529728943,1.15246582943195,-1.30351127540734,0.198002077588901,0.670221135334086,-4.82552337558518
"ROGDI",-0.310097674867385,2.13746588396358,-1.30324966561501,0.198090713834849,0.67036515419448,-4.92982642452627
"BIVM",0.300218252328679,1.85303144680777,1.30304307618387,0.198160729670268,0.670446106781588,-4.89166964386964
"LINC01137",-0.357790416797178,1.41521432745825,-1.30273763863949,0.19826428051207,0.67064045582513,-4.84617650195346
"PCDH1",-0.521405455845968,0.452388577901195,-1.30236799414575,0.198389653508236,0.670795380585726,-4.7558049022776
"MT-CO2",-0.0878072631939006,12.759436587901,-1.30233066203215,0.198402318822949,0.670795380585726,-6.15180641621864
"MTERF3",0.260038271273835,2.83606070639144,1.30211835138151,0.198474359019914,0.670823596123096,-5.04308582430361
"AC023509.2",-0.542462625765568,-0.16502588426964,-1.30192742719561,0.19853915926248,0.670823596123096,-4.72460566971382
"ATAT1",-0.345806646924202,1.63902520151873,-1.30174579174061,0.198600821645672,0.670823596123096,-4.87290599628421
"PGS1",-0.190958992062926,3.51153231322111,-1.30163868406135,0.198637189767928,0.670823596123096,-5.15720616471466
"PDP2",0.385531902509741,1.06888198824834,1.30158056214383,0.198656927003073,0.670823596123096,-4.81371976040038
"ZNF12",0.191812323512148,3.88541514953072,1.30131149918706,0.198748315512935,0.670823596123096,-5.21839614510866
"INPP5E",0.301612793507234,2.02840964703486,1.30130306119472,0.198751182028086,0.670823596123096,-4.92224554253154
"MATN1-AS1",-0.317080271522514,1.99917153186205,-1.30117295912614,0.198795383626063,0.670823596123096,-4.90947588172978
"TRDV3",-0.601224376251846,-0.338507905759986,-1.30101425187231,0.198849313712809,0.670823596123096,-4.72173962308635
"LMAN2",-0.153020586639638,6.28442111976442,-1.30089349237494,0.198890356193007,0.670823596123096,-5.58824759220292
"ZBTB18",0.30740281562196,2.66034602604839,1.30059623151682,0.198991413244593,0.670823596123096,-5.00961840491406
"FAF1",0.162473151431197,4.55982510521787,1.30048473412301,0.199029327942961,0.670823596123096,-5.33555510780454
"MTMR12",0.239581157611016,4.02068839109606,1.30028884249475,0.199095954056247,0.670823596123096,-5.2455287304255
"VRK3",-0.161981544796177,4.52669592137108,-1.30016285043075,0.199138814981092,0.670823596123096,-5.33312794760936
"WASHC2C",-0.172028041649902,4.64091524509109,-1.30005642786688,0.199175024008377,0.670823596123096,-5.35248672841794
"PAN3-AS1",-0.404174965541681,0.769018855130492,-1.30004455585386,0.199179063628074,0.670823596123096,-4.78241906989359
"KIAA0408",0.47808723421188,0.022729574098275,1.2999985634841,0.199194713761131,0.670823596123096,-4.73435225645168
"ZNF131",0.12412599201351,5.62986855439892,1.29982647828283,0.199253278546931,0.670865494552108,-5.50277180568456
"ZNF641",0.179607941794814,3.30412751464692,1.29911361963857,0.199496019517716,0.671527332535336,-5.12218535736073
"AC026801.2",-0.444067872965045,0.119361618829446,-1.29887577717585,0.199577058487643,0.67161288246912,-4.73925490829074
"TBC1D25",0.240087094648743,3.06578110388666,1.29837265076012,0.199748567919658,0.67161288246912,-5.07912421924548
"TYK2",0.17196178404411,3.65916397254135,1.29833719353699,0.199760659012955,0.67161288246912,-5.1823886090725
"HMG20B",-0.23921804580422,4.41082150389755,-1.29822089688599,0.199800320620293,0.67161288246912,-5.31470395915121
"ANKDD1A",0.337105452677314,1.95493220298155,1.29785865387664,0.199923897245914,0.67161288246912,-4.90672922334029
"CYSLTR1",-0.47344674749146,1.0455908970429,-1.29780751037646,0.199941349110087,0.67161288246912,-4.8126282117051
"TPPP3",0.447759508226644,-0.254681758037993,1.29771757419728,0.199972041101906,0.67161288246912,-4.7242404937458
"PRR7-AS1",-0.43425772157809,0.221236464325715,-1.29747215361986,0.200055812340884,0.67161288246912,-4.74784340070644
"FURIN",0.217852588931223,3.19905663566976,1.29744190741615,0.200066138327125,0.67161288246912,-5.10281108438121
"SETD3",-0.250520585491175,4.15530077438271,-1.29738959160964,0.200083999771094,0.67161288246912,-5.27212131012809
"LONP2",-0.133337703903346,5.59258894040312,-1.29727082369097,0.200124553461907,0.67161288246912,-5.50155056576519
"AUTS2",0.294972221921488,4.5111545411618,1.29723819693883,0.200135695052661,0.67161288246912,-5.33423595104201
"ADAT3",-0.478400943611861,-0.253224706560692,-1.29722396984171,0.200140553558053,0.67161288246912,-4.72724653027052
"AC105206.3",-0.518713357087444,-0.562799327459418,-1.29714394879236,0.200167882124691,0.67161288246912,-4.71279812493372
"COX10-AS1",-0.282315418330026,2.33517984631872,-1.29683407645537,0.200273735296137,0.671813071928579,-4.96482542446436
"ACTR1B",-0.185435559990891,4.63159517424109,-1.29666206899266,0.200332511614028,0.6718552873936,-5.35201292098492
"NEK3",0.348083299248368,1.60012774420262,1.29638879208574,0.200425919134038,0.671873339152426,-4.86722245298599
"LACTB2-AS1",-0.339187190171051,2.08129467188598,-1.2963351432982,0.200444260417164,0.671873339152426,-4.9330014993529
"AC067945.4",0.467845906050767,0.167440646498081,1.29624093105404,0.200476472459369,0.671873339152426,-4.74733996747684
"SCRN3",-0.324492350002543,1.92626382932896,-1.2956525353301,0.200677738343791,0.672392928866723,-4.91579957623839
"SNHG17",0.24397566855976,5.1971170378875,1.29506051985451,0.200880395397156,0.672836994868127,-5.44605082928304
"CENPK",-0.240429311924033,4.84464434539634,-1.29480341392521,0.200968454978245,0.672836994868127,-5.39039785017445
"NOTCH4",-0.482917166712939,-0.062945809274851,-1.29457235804766,0.201047617042054,0.672836994868127,-4.73669541885427
"DCHS1",-0.468947155541367,-0.126480570335324,-1.29450655217833,0.20107016707319,0.672836994868127,-4.73641683027225
"DENND11",0.193222419685518,3.99559938399734,1.29420137379935,0.201174768901393,0.672836994868127,-5.24932581544587
"APOO",0.286158544565975,2.13324530351667,1.29410483117235,0.201207867997901,0.672836994868127,-4.93911943418523
"ATAD2B",0.16828590591467,5.31299612951306,1.29391026565316,0.201274586103134,0.672836994868127,-5.46392323325751
"IFFO1",0.210624789421255,3.60714525869402,1.29384848030122,0.20129577627584,0.672836994868127,-5.17658083250356
"RGS1",-0.402476949169983,5.83587936356471,-1.29380536952626,0.201310562725571,0.672836994868127,-5.53938797994564
"GUCA1B",0.418977135901575,0.720295622846431,1.29333413660427,0.201472242773388,0.672836994868127,-4.78778541316079
"MTRNR2L12",0.363526035142777,7.68073342937023,1.29318483696958,0.201523487797027,0.672836994868127,-5.74510514683424
"FAM217B",-0.150412577959738,4.70643625476087,-1.29313264941015,0.201541402756452,0.672836994868127,-5.37093272378538
"SLC9A9",-0.25651019173191,3.74532176139307,-1.29290496702862,0.201619575596758,0.672836994868127,-5.20855325435431
"MLLT1",-0.283255329280437,2.63101793879127,-1.29285031775972,0.201638342349022,0.672836994868127,-5.01566311047462
"CRY2",0.325357505119905,3.38329566919719,1.29282561695858,0.201646825121304,0.672836994868127,-5.13802285376046
"RAB18",0.137342601357616,5.56296936185218,1.2927942241225,0.201657606464646,0.672836994868127,-5.50384722900249
"HPS6",-0.297392138610124,2.80698134660062,-1.29272388151206,0.20168176602442,0.672836994868127,-5.04805178863429
"JMJD1C",0.176391522422384,6.8296552634485,1.29266158354839,0.201703164417731,0.672836994868127,-5.66269773955077
