"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LTB",-0.516876685905596,10.3042713325092,-4.31086894146673,7.2461741072829e-05,0.0413350755775846,1.21457672734659
"TGFBR3",0.735019722148552,4.10449337038202,4.25637447190009,8.68360089221079e-05,0.0457128486932608,1.34701350365892
"GCSH",-0.688698016172458,2.86181857145708,-4.23862428585679,9.20901571060681e-05,0.0457128486932608,1.31832958190514
"FAM89A",-0.793650325143651,1.51397892189062,-4.23187385561384,9.41683136839203e-05,0.0457128486932608,1.16970163116529
"ACSL6",-0.714399553922388,3.56718397988512,-4.22579730304111,9.60779177283392e-05,0.0457128486932608,1.27637037637524
"ANKRD55",-1.03475117604486,2.40213718868909,-4.22329842409113,9.68740760329299e-05,0.0457128486932608,1.25083685022793
"TEPP",-1.48951073826994,0.0700116375765653,-4.21559552382016,9.9368789670506e-05,0.0457128486932608,0.857131889952935
"B3GNT9",-0.930463820421712,0.283099338898434,-4.19936287511769,0.000104831902302094,0.0467189924603178,0.838062885126956
"PRKCQ-AS1",-0.448855362092208,6.86958123801032,-4.18364342630833,0.000110399556559835,0.0475054120992218,0.948658830725877
"NFIL3",1.07330724464429,2.80619447153282,4.16891768437462,0.000115874864414268,0.0475054120992218,1.11051763552089
"PCMTD2",-0.368850885624796,4.96024087936613,-4.16230378200397,0.000118418918937264,0.0475054120992218,1.00264564310822
"SMIM13",0.586452527684418,3.12581498228904,4.15846289897846,0.000119921101996493,0.0475054120992218,1.08460894200267
"GNLY",1.41542131197052,7.51831359152041,4.12811022259714,0.000132459929597339,0.0496076509094628,0.754129329206793
"TMCC3",1.64056378022817,0.585364095752584,4.1164715136482,0.000137597437624953,0.0496076509094628,0.645853068010573
"EBPL",-0.382495868813822,5.2280683283925,-4.10661986454677,0.000142096527703966,0.0496076509094628,0.814275935404773
"EEPD1",-0.950693946912568,2.93288106942374,-4.10329707249936,0.00014364588562315,0.0496076509094628,0.923136807155095
"GMNN",0.806833649216972,2.80889862195772,4.08811121483933,0.000150937515394416,0.0496076509094628,0.877328945539491
"SYTL2",0.731396823008991,3.88018976391134,4.08783717872692,0.000151072333675069,0.0496076509094628,0.851662223802357
"PRSS23",2.13019641712765,1.31206965555754,4.0845762526357,0.000152685596237918,0.0496076509094628,0.672546303059438
"SELL",-0.717027177233057,6.81877424935863,-4.083831550038,0.000153056352290608,0.0496076509094628,0.644403880122782
"TMIGD2",-0.785176669048253,3.04896075129525,-4.06086483506201,0.000164928195278536,0.0513942754313824,0.799445955499566
"RPS4X",-0.365723573138622,12.4061815651238,-4.05928583186104,0.000165776359991837,0.0513942754313824,0.338999056193021
"GALNT3",1.04753991908867,2.07752976015065,4.03373155162435,0.000180104088812724,0.054226972149298,0.679426184356366
"FBXL16",-1.00509277920615,3.04913502671067,-4.02962015143182,0.00018251838322462,0.054226972149298,0.708680157554121
"AC005224.2",-0.941946627562434,1.55963394167249,-3.99504857239495,0.000204095561464621,0.0567371932728553,0.528472655455585
"NFE2L1",0.458341298913774,3.75965423006522,3.98457095444633,0.000211108015000982,0.0567371932728553,0.55108824691
"ACTN1",-0.675579003679336,3.56979137000131,-3.98444293864757,0.000211195116054114,0.0567371932728553,0.559933000742599
"SLC1A7",1.7630204159754,-0.912768710170136,3.97920686584998,0.00021478760151769,0.0567371932728553,0.0226583938616249
"ZNF354C",-0.840508408580107,0.967160778299419,-3.97656673077343,0.000216621318224208,0.0567371932728553,0.390004785873931
"EPHA1-AS1",-0.737255300060791,3.24533300236414,-3.97502844198615,0.000217696704467515,0.0567371932728553,0.545953529569637
"GZMB",1.57583471670902,4.70532187731658,3.97343405682084,0.000218816747072929,0.0567371932728553,0.468103783958872
"PTCH1",0.969538185161598,1.7941458718127,3.9489715286793,0.000236715136513255,0.0602820457467058,0.418676742324203
"AC244213.1",2.49077549628252,1.37028975607469,3.93038096168713,0.000251253934593125,0.0627410705796004,0.268442045829732
"ADTRP",-1.10648223119184,2.52280284291008,-3.92555073904205,0.000255170190983579,0.0627410705796004,0.408823141195658
"EIF2S3",-0.330105063830094,7.43230583483919,-3.91825378668188,0.0002611982972761,0.0631347274144824,0.105512979997827
"IFNG",1.2491972925473,3.36267952194313,3.90506086072054,0.0002724475049918,0.0641968143607888,0.342251486493514
"MDK",1.16378269975784,0.917874419288968,3.90260162199208,0.000274595447444648,0.0641968143607888,0.181729008207022
"B3GNT2",0.630129085252273,4.58103508034151,3.89210074170933,0.000283952178961249,0.0652014186044708,0.218912084491937
"LILRB1",1.20036777314403,1.15587013737913,3.87984985435267,0.000295256779732265,0.0652014186044708,0.135921652216984
"MFGE8",-0.516650897538785,3.33350944462457,-3.87475117282485,0.000300088332465765,0.0652014186044708,0.253150003528696
"ARMH1",-0.447813869753585,4.98261443483431,-3.87005241750719,0.000304608281259848,0.0652014186044708,0.119225150729829
"FCMR",-0.497194283193606,5.85839305669924,-3.86649152718282,0.000308077270405601,0.0652014186044708,0.0482270104911118
"CENPP",1.08184753868746,0.803861698312722,3.86571922161507,0.000308834649219424,0.0652014186044708,0.0503914897409485
"SERINC5",-0.419189765192973,5.91657865014355,-3.85962742693651,0.000314871882733442,0.0652014186044708,0.0202817810395404
"TSIX",-2.34961096789772,0.132117588470768,-3.85903142524508,0.000315468612559322,0.0652014186044708,-0.0238240709687343
"CCL5",0.7774722239145,8.82449795066653,3.85406398047528,0.000320484664565592,0.0652918828767131,-0.140147474902342
"PIGK",-0.729137830666243,3.52254707250082,-3.84343332780975,0.000331478627020484,0.0665805169005511,0.154392669502887
"XIST",-2.72370750598527,4.37564500236186,-3.82575729168864,0.000350566869137117,0.069436585010617,0.0664368173818195
"BCL2",-0.451653039550045,6.68607365377635,-3.81537615684355,0.000362265752737765,0.0702032454516761,-0.158644923998724
"SAMHD1",-0.382979167463683,7.10960292229442,-3.80971853399072,0.000368798699699164,0.0702032454516761,-0.199908722017303
"IL2RA",-0.547887268788628,4.10699388191002,-3.80936920755741,0.000369205764594047,0.0702032454516761,0.0151611295380016
"COQ9",-0.745844754430721,2.48411676523468,-3.79531599609792,0.000385944846606138,0.0724205191769754,0.0469911653644841
"HHLA3",-0.925260211659322,1.8853038669787,-3.7817244852546,0.000402826444498169,0.0733967277453515,-0.012940089773485
"PTPN7",0.592531842768282,5.91062109263257,3.78020581187721,0.00040475622963937,0.0733967277453515,-0.211473986930415
"MVB12B",1.14008514949941,1.47670435438663,3.77413134506506,0.000412564281169477,0.0733967277453515,-0.0829579177828039
"MFHAS1",-0.507434977745804,4.63451302619395,-3.77224266346002,0.000415021321831461,0.0733967277453515,-0.135991256609834
"RNF214",-0.479427655379477,4.92116764733958,-3.76881338457018,0.000419518549185818,0.0733967277453515,-0.167135214287924
"AC147067.1",-1.06180233068349,2.46242181590303,-3.76433547008828,0.000425461491797658,0.0733967277453515,-0.0383141844599928
"AC010889.2",1.51341793130208,-0.851258563997087,3.76305627046893,0.000427173999219141,0.0733967277453515,-0.46919556273266
"PPT1",-0.419544113037195,4.48231994099585,-3.75891601931227,0.000432762197793291,0.0734716869372633,-0.160508657446132
"NKG7",1.2603845784852,7.74774744847281,3.75286682587807,0.000441053325077958,0.0736842239435095,-0.391933817160666
"KANK1",-1.37840679150407,0.83111105405644,-3.75044133991835,0.000444420393470166,0.0736842239435095,-0.205133861265765
"EFHD2",0.657526265594768,6.51371983851982,3.74520149587257,0.000451778810245461,0.0736842239435095,-0.352534243257976
"IMPDH2",-0.410396937914391,4.94895419466562,-3.74315708454872,0.000454681418345757,0.0736842239435095,-0.245581862955342
"IATPR",-1.4231918008604,1.59284359070782,-3.73682784093441,0.000463781461920111,0.0737395233664455,-0.150990431286695
"ZEB2",1.03166493744657,5.03634581371445,3.73454336269286,0.000467108764379941,0.0737395233664455,-0.273722593116023
"CYSLTR1",-0.615119163110255,4.15989963711369,-3.72721175261106,0.000477942558237523,0.0737395233664455,-0.224624174709567
"RSU1",-0.408907701966623,4.97001295563506,-3.72439524747698,0.000482168221385957,0.0737395233664455,-0.303300233380405
"NUDT16",-0.701592285445449,2.59217310568798,-3.71819032879581,0.000491604419640248,0.0737395233664455,-0.164627876555971
"CCL3",1.26489619334837,1.15874074151062,3.71650017453664,0.000494205281179018,0.0737395233664455,-0.265741621363663
"APP",-0.543817857953216,4.03192613934294,-3.71540059198623,0.000495904433545997,0.0737395233664455,-0.249315063078654
"MACO1",0.510638189668584,3.96628621852839,3.71161651403983,0.000501794780996899,0.0737395233664455,-0.255535331021049
"FGFBP2",1.71555955812712,5.06837089218373,3.71021715047212,0.000503989997563852,0.0737395233664455,-0.330499594180137
"ITGA6",-0.699575334067001,4.65645935834337,-3.7084788295275,0.000506729772800762,0.0737395233664455,-0.318384434392716
"PI16",-1.02402451054579,2.77533912582251,-3.7045867138413,0.00051291603633124,0.0738858140820183,-0.204648151756625
"DGKA",-0.341209251872705,6.19080562258153,-3.69943209520987,0.000521220500582398,0.0742153273378721,-0.468200304880478
"TMEM123",-0.269469829873844,7.78544208667477,-3.69673821297747,0.000525611672472133,0.0742153273378721,-0.568241452036483
"MAP4K3-DT",-0.518274204762316,2.8520221751274,-3.68937248931885,0.000537799979885225,0.0751745013893917,-0.248371650508291
"KDM5D",2.65600265148135,3.18328329103026,3.68493214923014,0.000545277938626114,0.0751745013893917,-0.256333113519069
"LINC00278",2.06123195486037,0.64180340001782,3.6832018702933,0.000548218788619082,0.0751745013893917,-0.431145468990067
"MAGOHB",-0.583394735440089,3.70284917741209,-3.67626842365305,0.000560156332895952,0.0760798996517064,-0.33252551715261
"SPINT2",-0.552079335227701,4.60454858462502,-3.66975014967371,0.000571605876515342,0.0769025604243896,-0.427389613557204
"ATAD2",0.631143152168807,5.06270062259249,3.66593266467046,0.000578415135131998,0.0770913854403497,-0.476427657626735
"POLD2",-0.598350605284053,3.91579840301947,-3.66230156774928,0.000584963974338675,0.0772423262781837,-0.388907767571331
"ENOX2",-0.55468278116334,2.81886638719376,-3.65614408430868,0.000596231862982143,0.0780079137430123,-0.338615861075887
"AC006157.1",1.79500924352101,-0.211178365474378,3.64653715424305,0.00061422812509046,0.0795037016050693,-0.657215409760095
"AC010889.1",1.57808601666311,-0.63333078195979,3.64413200856375,0.000618814310228083,0.0795037016050693,-0.71367913026182
"BX890604.2",-0.796593400305496,3.01218954064798,-3.63830307346357,0.00063006541014806,0.0799306119849365,-0.395226309071727
"TAGLN2",-0.312611290196025,8.38484901012269,-3.63411795836725,0.000638264036497308,0.0799306119849365,-0.775182524709729
"KIF20B",0.732049313035219,5.58438412204059,3.63100775812087,0.000644422922178528,0.0799306119849365,-0.620183472841656
"CA5B",-0.427876909905673,5.31993221668638,-3.63094061305961,0.000644556509239723,0.0799306119849365,-0.598352713929582
"AC017002.3",1.33243175011152,0.0176620562085812,3.62418476870531,0.000658133742173588,0.0800212086684915,-0.662901490851486
"CHAF1B",0.844392909159413,1.19032363031065,3.62382674180855,0.00065886085015707,0.0800212086684915,-0.495479650497634
"LINC00891",-1.2087393942771,1.86138873167317,-3.62222625123211,0.000662120652330271,0.0800212086684915,-0.436534064639233
"PSMG4",-0.382595637994628,4.98009221730509,-3.61352066871104,0.000680123653227243,0.0805183460073164,-0.619358694160277
"ABHD6",-0.9313156393149,0.172884708657395,-3.61095415927691,0.000685519874706859,0.0805183460073164,-0.630401812273238
"SMPD4",0.479160855707722,3.70520487538753,3.60960561133678,0.000688371649614705,0.0805183460073164,-0.519248828025362
"CSTF3",-0.665134993882731,3.45556552306938,-3.60939486872629,0.000688818330614445,0.0805183460073164,-0.501863350487935
"HCG11",-0.74743109079492,2.07035491339286,-3.60152347825514,0.000705702079881445,0.0818212793592625,-0.481236787202125
"VAT1",-0.614727463257805,2.59030586465671,-3.59534470569741,0.000719231638234366,0.0827174386520991,-0.497408377656856
"ZNF213-AS1",-0.427732073584635,3.43779920655045,-3.59068024241847,0.000729609171849668,0.0831547454710473,-0.552010840347434
"AP1S1",-0.940997921320913,3.20406164815313,-3.58822628775574,0.000735126030672648,0.0831547454710473,-0.541995542052062
"ATF2",0.372779170008193,4.46435240382483,3.58584095678964,0.000740526798599187,0.0831547454710473,-0.655103672330504
"MXRA7",0.78638589716574,3.63483679284606,3.58101950586017,0.000751559301047587,0.0833415491168947,-0.591777433089462
"DCAF5",0.298876746280653,5.05037900639185,3.58001461313923,0.000753878398154366,0.0833415491168947,-0.721636464586688
"DDT",-0.232359690785134,6.99930032219043,-3.57685497934314,0.000761214836695636,0.0835052675855112,-0.87190389305609
"DECR1",-0.394802232456834,5.39561743777596,-3.56858313453082,0.000780745782165033,0.0844201187271447,-0.780111495338641
"PLD3",-0.428884690694486,4.20472052845921,-3.56831212114815,0.000781393708153924,0.0844201187271447,-0.677506728293542
"EXOC7",-0.326347989128801,4.43838361545521,-3.56328049030132,0.000793516752608902,0.0850630424462567,-0.715596096381992
"TMEM65",-0.482401916227246,4.01107919888258,-3.56091657984562,0.000799274082308281,0.0850630424462567,-0.68309192501018
"LGALS3BP",-0.571975313398124,3.32541764535271,-3.55123097603504,0.000823282561026432,0.0869691303910959,-0.65060089046893
"ZBTB42",-0.993263341354195,-0.126516832015069,-3.54574232841089,0.000837191624534249,0.0870131195469876,-0.831415892083768
"C15orf40",-0.360741734922009,5.06186952016919,-3.54470145116983,0.000839854534989998,0.0870131195469876,-0.821438446244986
"TRBC1",-0.384433712029919,8.43900143695581,-3.54386379673523,0.000842003400707124,0.0870131195469876,-1.03660630107169
"CCNK",0.354864771780434,5.85868825140492,3.5395441680491,0.000853168233835945,0.0875326056311829,-0.903214661136078
"AL009179.2",-0.89921551174661,0.323655180672727,-3.53328431828726,0.000869598826221199,0.088484004607015,-0.806178544866271
"YIF1A",-0.498821257426384,4.11064745099086,-3.53130722983729,0.000874850617038715,0.088484004607015,-0.770579943718429
"FAM226B",-0.622973065393508,2.0265293778639,-3.52649768484321,0.00088775292159008,0.0888265287074146,-0.679506728560244
"FAM167B",1.19014599596996,0.118164982015789,3.52301145991419,0.000897218441647493,0.0888265287074146,-0.887942116679225
"GZMH",1.4272522662639,6.14387196425061,3.51761548925757,0.000912059120226732,0.0888265287074146,-0.96904785146003
"PSME4",0.544804896547828,4.78885105903294,3.51347170330915,0.000923614431872869,0.0888265287074146,-0.885995462302078
"PNPLA4",-0.811882291061717,1.81199673719705,-3.51240071341823,0.000926623597969409,0.0888265287074146,-0.721503489679479
"MARCKSL1",-0.61258932449182,4.57348287348947,-3.51136904761239,0.00092953110923664,0.0888265287074146,-0.868202438135171
"CHMP6",-0.744636160859805,3.21237074715007,-3.51119501815903,0.000930022427254277,0.0888265287074146,-0.752447024175309
"STRADB",-0.644920853417562,2.22738162092649,-3.50162933507613,0.000957412099516156,0.0888265287074146,-0.741737026775612
"NME1",-0.442600830519739,4.23183926535702,-3.50129543159008,0.000958381920949765,0.0888265287074146,-0.866442809835259
"DNAJC27",0.520146892868252,3.23994824953957,3.50122532980382,0.000958585650174038,0.0888265287074146,-0.78038937185857
"MPHOSPH8",-0.234655884222345,7.74402871952719,-3.49843457470546,0.000966729719634308,0.0888265287074146,-1.1352068902529
"SPATA13",0.344756032397965,5.58150533233538,3.4974161977334,0.000969717962023977,0.0888265287074146,-1.00005012215059
"KLRD1",1.18387653904498,3.10623572839196,3.49547991928941,0.000975423906865614,0.0888265287074146,-0.780830562122848
"LINC01550",-0.554978505691387,4.22114525854439,-3.49532882254147,0.000975870510779895,0.0888265287074146,-0.880439308673246
"ABRAXAS1",-0.367270178712727,4.68230770854761,-3.49495579356066,0.000976973924638881,0.0888265287074146,-0.927360681787658
"NMUR1",1.38706228469884,-0.45229931730707,3.49464461015366,0.000977895309379713,0.0888265287074146,-1.02714330324368
"PLP2",-0.276164896937038,7.36768325164167,-3.48460230532236,0.00100807790233457,0.0909886010455273,-1.15488778803996
"LINC00402",-0.719919114847282,3.98722190641331,-3.47608111746255,0.00103438243191404,0.0927756469278374,-0.9134922216485
"STAT4",0.405672938962691,5.56580971734992,3.47276297103959,0.00104480110969817,0.0931244289087847,-1.06676710730199
"CTSA",-0.530444193131027,4.90313737153867,-3.46695556206477,0.00106327666399201,0.0934252472186242,-1.02284804139523
"ABO",1.87765214808958,0.847727431304437,3.46570882876652,0.00106728332937987,0.0934252472186242,-0.938847368709436
"PBXIP1",-0.282693024730973,7.20002267148369,-3.46257957912224,0.00107740327848328,0.0934252472186242,-1.20636509179237
"PRR14L",0.267026967313708,4.43913941565391,3.46096491448065,0.0010826607267184,0.0934252472186242,-0.997048528949803
"DUSP16",-0.411230694977736,4.64608385038994,-3.46077649947821,0.00108327580559922,0.0934252472186242,-1.01786122586853
"PLPP5",-0.413727684860309,3.91511721629295,-3.45642611243983,0.00109757040482694,0.0934252472186242,-0.959691289355124
"ITCH",0.311386331136957,4.68365525624166,3.45564078641353,0.00110016989342888,0.0934252472186242,-1.03669073925537
"TMEM161A",-0.535268057818138,2.72557075762917,-3.45463542726777,0.00110350625692128,0.0934252472186242,-0.875730545283327
"CSTB",-0.479006617358903,6.88234862035963,-3.450065892961,0.00111879227297079,0.0934252472186242,-1.22163602306423
"MVP",-0.434832395207665,4.90680269753237,-3.44953891539924,0.00112056801563212,0.0934252472186242,-1.07158865400991
"ADGRG1",1.48705943571783,2.30496886993122,3.44489256040891,0.00113634114630547,0.0934252472186242,-0.888583751567237
"SOCS5",0.484439898992177,3.0287029658804,3.44469897094518,0.00113700289083419,0.0934252472186242,-0.918772999004142
"AL590550.1",1.43922902326315,-0.528359470643223,3.44283118265453,0.00114340638029654,0.0934252472186242,-1.14280764433757
"AC004797.1",1.07053143450682,-1.01101229241935,3.44221949273337,0.00114551092985961,0.0934252472186242,-1.19518279671161
"TTTY14",1.33331479778862,-0.827355614572067,3.44194903580304,0.00114644262416796,0.0934252472186242,-1.1770657528218
"CREBL2",-0.52618522006434,3.86785210569998,-3.44000066319746,0.00115317587601256,0.0934400066353132,-1.0000287224713
"TMEM14C",-0.563286345241425,5.38133161902027,-3.43806217929176,0.00115991225541957,0.0934548512685789,-1.14279582644863
"ZFY",2.81163529147458,2.31177878658627,3.43154448241895,0.00118283714730015,0.0947665199867836,-0.927632576713332
"CORO1B",-0.410907669226413,6.7552536672473,-3.42255319057093,0.00121517019372957,0.0961169482208637,-1.29141934888979
"RNASEH1-AS1",-0.674805521175662,2.23303507362143,-3.42055459461818,0.00122247044319641,0.0961169482208637,-0.951219628145319
"FAM76B",0.381919185846707,5.80850769098045,3.4154867901943,0.00124116879779781,0.0961169482208637,-1.2459082158644
"FAM8A1",0.447155731958737,3.72227396030769,3.40777944336236,0.00127012771696318,0.0961169482208637,-1.0743560661444
"SAMD12",-0.707178481012938,3.03766376727322,-3.40671938203551,0.0012741605419242,0.0961169482208637,-1.01996726746483
"ZNRF1",-0.702949248576278,2.45466877829192,-3.40390234122722,0.00128493667505543,0.0961169482208637,-0.998529262058153
"METTL2B",-0.565225559736062,3.55110067494193,-3.40379531021845,0.00128534780647521,0.0961169482208637,-1.06947276980088
"HPCAL4",-0.764288356484943,2.59364893231364,-3.40271808621281,0.00128949263942267,0.0961169482208637,-1.005782360898
"POP5",-0.555711431102576,5.0157893864531,-3.40225830377587,0.00129126560508374,0.0961169482208637,-1.20976857940074
"TNFSF13B",-0.692942957414123,3.00566423886515,-3.39960931041992,0.00130152554645512,0.0961169482208637,-1.03676130858149
"PRKAG2-AS1",-0.816300594868466,2.41720591776277,-3.39948252402604,0.0013020185445433,0.0961169482208637,-1.00997418019926
"RASSF1",0.355253016560407,5.40158796632574,3.39948247543509,0.00130201873351902,0.0961169482208637,-1.25392279315506
"EZH2",0.534424753356343,4.23890944268336,3.39946135625868,0.00130210087087139,0.0961169482208637,-1.14754993214561
"FTO",-0.460690551248485,3.153772034198,-3.39899761414657,0.00130390571146268,0.0961169482208637,-1.05028374941
"POLB",0.553378564482608,3.98379719328917,3.39887541512217,0.00130438169377299,0.0961169482208637,-1.12366023920829
"PER2",0.670624635979621,2.85633098933235,3.3980681671912,0.00130753018405775,0.0961169482208637,-1.03141142011224
"CD27",-0.615147897937651,6.36741911158755,-3.39166915146344,0.00133274461860241,0.0973797755304493,-1.34877601204534
"LINC00623",-0.397842726503503,5.82287699674619,-3.38984435159824,0.00134001913223905,0.0973797755304493,-1.31404571992212
"PKM",-0.407188538694085,6.77662941181865,-3.38701216382479,0.0013513842458455,0.0973797755304493,-1.39130519698734
"TCF25",0.254701470209956,7.51065144554293,3.38685373526608,0.00135202268810244,0.0973797755304493,-1.43574691800131
"AC005842.1",-1.16321386472168,3.50730419177548,-3.3842108995108,0.00136271520515772,0.0976566911595691,-1.11536523993266
"LINC02631",1.21586194069425,-1.1776379886939,3.37524525351066,0.00139958977336761,0.0993603729544389,-1.34402370267054
"FAM13A",-0.715216516952066,3.90166349731234,-3.37502660296786,0.00140050077086268,0.0993603729544389,-1.17853994213418
"UGDH",-0.95471978092921,1.52769448547577,-3.37337734826872,0.00140739045906996,0.0993603729544389,-1.08138631795781
"ARMH3",0.611690138165408,3.99479649224444,3.36904712215202,0.001425633115366,0.0995428215950277,-1.20581646187915
"MEX3D",-0.932707519577896,-0.0282098698731103,-3.36837740710746,0.00142847447930424,0.0995428215950277,-1.21900310953024
"PCDH9",1.12194098120873,-1.09111724830698,3.36083554736231,0.00146084488116506,0.0995428215950277,-1.37226400896849
"LATS1",0.348897899050956,4.50274633803031,3.36002273599286,0.00146437476720643,0.0995428215950277,-1.28068147559736
"C4orf3",-0.327227539211861,6.85908657600856,-3.35858115565468,0.00147065517427626,0.0995428215950277,-1.47510083024136
"CCL4",1.15054422695305,3.94007455941491,3.3582459028576,0.0014721193960004,0.0995428215950277,-1.21417191765492
"ACIN1",0.240920364972448,6.30471226963462,3.35781266970406,0.0014740135952724,0.0995428215950277,-1.4412439745856
"TRADD",-0.690016578582427,6.17346186267844,-3.35767087833801,0.00147463404279631,0.0995428215950277,-1.426821120919
"MRNIP",-0.494554934721005,3.86374521093143,-3.3570808976966,0.00147721832609685,0.0995428215950277,-1.22455889364684
"DZIP3",-0.638154026604378,3.75537661704779,-3.35498508226067,0.00148643334951962,0.0995428215950277,-1.21769283286348
"F2R",0.921665544107929,3.3462212283875,3.35491202414543,0.00148675555709564,0.0995428215950277,-1.17300213534083
"C1orf21",1.44284414631499,2.78866744203524,3.34614819744698,0.00152589051074092,0.101293320950252,-1.15175692490922
"PLPP1",-0.710032710364819,1.49387710155022,-3.34587934393291,0.00152710637432889,0.101293320950252,-1.15163317161179
"CHM",-0.6427572335453,3.60533810506205,-3.34137937585384,0.0015475938016814,0.101890075090529,-1.24086213789156
"FLI1",-0.559277266908358,4.85384703788828,-3.33949852647041,0.00155623385161335,0.101890075090529,-1.36674471092234
"SLC25A4",0.625920178454084,2.54818021161749,3.33921568498494,0.0015575370850386,0.101890075090529,-1.16579232600903
"TUT1",-0.526766293506726,2.41292190325873,-3.32515106644821,0.00162366142606516,0.105397510076573,-1.19832786460597
"GPR150",-0.864984180537474,1.23833446050274,-3.32467728452805,0.00162593452190211,0.105397510076573,-1.21369326226925
"NHP2",-0.320204841812297,6.10896277506475,-3.32163699996747,0.00164059295546505,0.10586649836148,-1.52345627862636
"AC013264.1",-1.00654691043106,3.7572772232567,-3.31441225829593,0.00167592977767994,0.106922035717067,-1.32388796664436
"PTMS",0.777381717414625,3.10197135015052,3.31406322824899,0.00167765502347722,0.106922035717067,-1.26451523922326
"ARHGAP11A",0.645067420637867,1.95789558087734,3.31370187437147,0.00167944295635811,0.106922035717067,-1.220311358512
"RSPH4A",1.21047371509848,-0.952780272792238,3.31100862172297,0.00169282574323982,0.10726625344477,-1.46386300346353
"RMND5B",-0.464821726631689,3.18161997402747,-3.30772905470492,0.001709258192619,0.10726625344477,-1.29003204327877
"OR2A1-AS1",-0.729618839823129,1.82179367643353,-3.30575860794816,0.00171920368144325,0.10726625344477,-1.24093153859735
"AP001267.4",0.888490113495241,-0.846615717979762,3.30524742314391,0.00172179272786221,0.10726625344477,-1.4465523174921
"TSC22D2",0.448295449959065,4.00652843069939,3.30511620908846,0.0017224578948778,0.10726625344477,-1.38004545538363
"RAP2C",0.421275413069963,4.98070546225475,3.30194258092328,0.00173862029449042,0.107434803317055,-1.48399971387903
"ADI1",-0.476714732908614,5.15843138125241,-3.30097574721973,0.00174357254760987,0.107434803317055,-1.49945251358908
"AC015982.2",-0.602996302224598,2.26874166052456,-3.29925576338398,0.00175241553513314,0.107434803317055,-1.25994032340231
"MRI1",-0.424472690885321,4.10556307283475,-3.29597904349533,0.00176937971038572,0.107434803317055,-1.41141897178688
"YARS",0.524514388376443,4.50891918390279,3.29487908525372,0.00177510912793074,0.107434803317055,-1.45521769800479
"GALK1",-0.893974455600719,2.07753686460813,-3.29408212467041,0.00177927125949503,0.107434803317055,-1.27009439940748
